CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_TO_LIMIT_RATIO,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PURCHASE_TYPE,IS_FULL_PAYER,HIGH_LIMIT_TIER
C10108,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0,31,4500.0,0.0,312.343947,0.0,12,0.00013871999969173335,0.0,32.49666666666666,0.0,0.0,0.0,Installments_Only,0,0
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1,0,4000.0,2236.890255,214.828158,0.083333,12,0.21551809446120473,10.4124625547242,0.0,76.69248375,186.40752124999997,0.9999999891340939,No_Purchases,0,0
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6,4,4000.0,532.741699,1026.976,0.0,12,0.6103857462240355,0.5187479491366113,67.33333333333333,79.98810525,44.395141583333334,0.5429495229392312,One_Off_Only,0,0
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.78942,176.610605,0.083333,12,0.1634625453461498,6.215874510147649,78.47,0.0,91.48245166666668,0.0,Installments_Only,0,0
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40,0,8000.0,1241.538024,1439.230899,0.0,12,0.6233000997208749,0.8626399115223561,0.0,453.2889635833333,103.461502,0.9999999981615848,No_Purchases,0,1
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.365419,0.0,12,0.6233122758834386,1.1578860398841992,35.30833333333333,34.366588166666666,48.08753108333334,0.49324185827223055,Both,0,0
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21,64,9000.0,10857.94321,2469.571326,0.083333,12,0.7382446270686172,4.396691462894433,373.2291666666667,600.4600670833333,904.8286008333333,0.6166855355449068,Both,0,1
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12,0.028403045948358102,7.929996137276187,112.90499999999999,0.0,71.58139016666667,0.0,Both,0,1
C10116,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2,0,4200.0,0.0,312.343947,0.0,12,0.8079407685525221,0.0,0.0,84.029056,0.0,0.9999999900827956,No_Purchases,0,0
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8,81,8500.0,1509.423237,1834.031569,0.0,12,0.6262345985573711,0.8230083136425645,234.35,209.19607925,125.78526975,0.4716445227307528,Both,0,1
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11,0,7000.0,1277.76778,2760.115734,0.0,12,0.9226517258247834,0.4629399266235988,0.0,280.0190661666667,106.48064833333332,0.9999999970240121,No_Purchases,0,1
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14,5000.0,1884.227778,136.639824,1.0,12,0.035068330129863344,13.789739952406556,125.74166666666667,0.0,157.0189815,0.0,Both,1,0
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.432305,207.720441,0.0,12,0.22673171824422758,2.659498871394228,87.13083333333333,0.0,46.03602541666667,0.0,Both,0,0
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,0.03442517163934589,12.144280684772092,192.48166666666668,0.0,100.56765666666666,0.0,Installments_Only,1,1
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10,0,1800.0,687.691735,2439.136113,0.0,12,0.9920149628221391,0.28194069552550344,0.0,48.0171985,57.307644583333335,0.9999999826451075,No_Purchases,0,0
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12,0.007847604417360566,13.395757055686964,41.25,0.0,164.15379716666666,0.0,Installments_Only,1,1
C10124,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4,0,3000.0,932.418855,709.207016,0.0,12,0.8875432810415224,1.3147343734860293,0.0,42.41865008333333,77.70157125,0.9999999803545536,No_Purchases,0,0
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85,17000.0,1888.756861,2167.446204,0.0,12,0.5002868381174783,0.871420406559625,560.355,140.54998141666667,157.39640508333335,0.20052644078157666,Both,0,1
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8,9000.0,0.0,312.343947,0.0,12,0.1627027367081081,0.0,97.86583333333334,0.0,0.0,0.0,One_Off_Only,0,1
C10127,2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0,75,8500.0,3564.977774,630.00413,0.0,12,0.24872455064855936,5.658657693900234,465.0708333333334,0.0,297.08148116666666,0.0,Installments_Only,0,1
C10128,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2,0,3200.0,1065.426905,1412.648089,0.0,12,0.898873885941019,0.7542054569387843,0.0,83.23738916666666,88.78557541666667,0.9999999899884735,No_Purchases,0,0
C10130,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9,0,19000.0,3066.614272,3406.258999,0.0,12,0.748637652763875,0.9002880473555908,0.0,384.53561691666664,255.55118933333333,0.999999997832884,No_Purchases,0,1
C10131,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0,217,2800.0,11628.71557,2000.990921,0.0,12,0.8546134748049519,5.811478397949821,1038.5366666666666,0.0,969.0596308333334,0.0,One_Off_Only,0,0
C10132,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1,0,1200.0,385.853874,84.697292,0.166667,8,0.04787766710101944,4.555680817318124,0.0,34.08916275,48.23173425,0.9999999633314564,No_Purchases,1,0
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,0.849171016701658,0.9244550887855786,163.10833333333332,0.0,83.69622833333334,0.0,Both,0,0
C10134,11167.23403,1.0,150.64,150.64,0.0,8362.154254,0.083333,0.083333,0.0,0.5,14,1,17000.0,2606.059389,2894.077159,0.0,12,0.6568961190253552,0.9004802694672029,12.553333333333333,696.8461878333333,217.17161575,0.9823042816109107,One_Off_Only,0,1
C10135,69.405545,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3,0,13000.0,0.0,312.343947,0.0,12,0.00533888807281624,0.0,0.0,233.30957783333335,0.0,0.9999999964282077,No_Purchases,0,1
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1,8,5000.0,0.0,312.343947,0.0,12,0.023330829753338344,0.0,75.58333333333333,22.796502750000002,0.0,0.23171925736479865,One_Off_Only,0,0
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,0.9275696269448607,0.5335618815720578,105.92666666666666,0.0,158.83600366666667,0.0,Both,0,0
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.632006,0.0,12,0.0080949899730167,1.8416125687327158,20.883333333333333,0.0,26.64690858333333,0.0,Installments_Only,0,0
C10139,9354.06045,1.0,796.33,796.33,0.0,13748.47131,0.083333,0.083333,0.0,0.666667,16,1,13000.0,10664.65866,2600.875721,0.083333,12,0.7195431109849669,4.10041069355497,66.36083333333333,1145.7059425,888.721555,0.945249853024462,One_Off_Only,0,1
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,0.05777724860555687,2.9937511888405925,36.666666666666664,0.0,46.1763785,0.0,Installments_Only,0,0
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0,8,2000.0,1020.783647,709.610053,0.0,12,0.7813166675934167,1.4385134882169788,110.88499999999999,0.0,85.06530391666666,0.0,Both,0,0
C10142,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0,52,17000.0,1015.311953,615.92402,0.0,12,0.1467569739724959,1.6484369882435015,457.64916666666664,0.0,84.60932941666667,0.0,Both,0,1
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,0.5884440692629661,5.269536829674101,74.82166666666667,48.85574716666667,81.02983733333333,0.3950256180430507,Both,0,0
C10144,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0,216,18000.0,23018.57583,18621.01331,0.0,12,1.057952141634471,1.2361612891000286,1834.1599999999999,0.0,1918.2146525,0.0,Both,0,1
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1,12,2500.0,1061.292471,689.118919,0.0,12,0.8940413288238346,1.5400715701425756,60.050000000000004,60.275726999999996,88.44103925,0.500937979643802,One_Off_Only,0,0
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0,5,1000.0,492.200419,509.384182,0.0,12,0.947130800528692,0.9662655942805544,16.421666666666667,0.0,41.01670158333334,0.0,Both,0,0
C10147,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3,0,7500.0,1566.806897,172.959728,0.0,12,0.10187228733083695,9.058795504188378,0.0,108.92520966666666,130.56724141666666,0.9999999923494908,No_Purchases,0,1
C10148,5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9,0,7000.0,0.0,312.343947,0.0,12,0.763973505622895,0.0,0.0,333.52944866666667,0.0,0.99999999750147,No_Purchases,0,1
C10149,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0,13,21500.0,3219.621433,3068.125648,0.0,12,0.49295198907304555,1.049377304545849,173.70666666666668,0.0,268.3017860833333,0.0,Both,0,1
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0,97,6500.0,4416.41268,546.439139,0.0,12,0.3328736544109636,8.082167407079394,481.6133333333333,0.0,368.03439000000003,0.0,Both,0,1
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12,0.4076534065231288,0.852591027555156,85.41666666666667,0.0,58.23784125,0.0,One_Off_Only,0,1
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,312.343947,0.0,12,0.001935455898064544,2.3906050021643286,57.475,0.0,62.224252166666666,0.0,Installments_Only,0,1
C10153,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12,0.029423510522862767,6.358592381259908,2.3874999999999997,32.021815,102.96917241666667,0.9306146961800245,One_Off_Only,0,1
C10154,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,0.7388150150745666,1.969671119428687,78.74666666666667,0.0,162.93324608333333,0.0,Both,0,0
C10155,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12,0.06715360913544177,3.9625124238903826,86.60000000000001,8.591840916666667,154.60295058333332,0.09025816455186578,Both,0,1
C10156,7679.62904,1.0,4059.93,0.0,4059.93,555.469352,0.583333,0.0,0.5,0.166667,7,14,7000.0,3685.61062,12854.9397,0.0,12,1.0970898612898716,0.2867077328361892,338.3275,46.28911266666666,307.1342183333333,0.12035130839886787,Installments_Only,0,1
C10157,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0,31,6500.0,2254.26002,329.29648,0.0,12,0.23444791625469552,6.845684932748601,339.6141666666667,0.0,187.85500166666668,0.0,Both,0,1
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,0.006150781992311523,4.330526186732317,72.52,0.0,69.65332933333333,0.0,Installments_Only,1,1
C10159,13673.07961,1.0,9792.23,3959.81,5832.42,2444.445738,1.0,0.75,1.0,0.75,26,216,20000.0,11717.30794,6042.391629,0.0,12,0.683653980158173,1.9391837934456009,816.0191666666666,203.7038115,976.4423283333334,0.19976387283119174,Both,0,1
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,0.026613993683465013,26.994571618701528,205.26,0.0,214.476897,0.0,Both,1,0
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.903628,0.25,12,0.0059880451970059775,10.745020881322374,154.945,0.0,258.68963525,0.0,Installments_Only,1,1
C10162,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15,46,7900.0,0.0,312.343947,0.0,12,0.7388741070393999,0.0,290.7075,275.2626916666667,0.0,0.48635545707942335,Both,0,1
C10163,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2,0,1800.0,363.474455,2827.997525,0.0,12,0.9636166635354629,0.1285271470365691,0.0,5.522987583333333,30.289537916666664,0.9999998491155022,No_Purchases,0,0
C10164,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,0.25143166168051667,13.583788184690189,606.9425,0.0,1197.7827416666667,0.0,Both,1,1
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,0.8719753344002056,1.2110276372640427,24.583333333333332,7.7983174166666664,36.617256833333336,0.24082519066693991,One_Off_Only,0,0
C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5,0,3000.0,778.827993,721.798576,0.0,12,0.912455889625147,1.079010139540506,0.0,35.807597,64.90233275,0.9999999767274718,No_Purchases,0,0
C10167,4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1,0,8500.0,1009.185035,1177.149934,0.0,12,0.47233154850313935,0.857312222749424,0.0,82.36301775,84.09875291666667,0.9999999898821905,No_Purchases,0,1
C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,0.7263074747807711,5.333148231925737,54.01833333333334,0.0,92.57386874999999,0.0,Both,0,0
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.711848,616.005839,0.0,12,0.40251004974372484,0.6862140167763244,46.432500000000005,0.0,35.22598733333333,0.0,Both,0,0
C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,0.11459381585406185,4.263631821375105,78.33,0.0,61.184885333333334,0.0,Installments_Only,1,0
C10171,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1,0,6500.0,1346.365584,1972.526015,0.0,12,0.892398050780926,0.6825590977944131,0.0,30.829232833333332,112.197132,0.999999972969379,No_Purchases,0,1
C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,0.10288799062139002,11.99045009581187,10.969999999999999,0.0,243.00596366666664,0.0,Installments_Only,0,1
C10173,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,15000.0,4756.654374,241.894073,0.916667,12,0.03971182284019212,19.664203088423623,423.17833333333334,118.70355016666667,396.3878645,0.21905797849785166,Both,1,1
C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,1.1281245517187546,0.6884293450039024,77.05,0.0,100.22598183333334,0.0,Installments_Only,0,0
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,0.08736027528159931,10.73445484957869,164.61666666666667,0.0,149.58435191666666,0.0,Both,0,0
C10176,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5,0,4000.0,3621.266477,193.171404,0.0,9,0.21020101847449746,18.74638903352439,0.0,407.97527144444445,402.3629418888889,0.9999999972765233,No_Purchases,0,0
C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,10500.0,10693.49585,347.641073,0.75,12,0.09294685781624108,30.760161479533764,851.7791666666667,135.05712925,891.1246541666666,0.1368586965181467,Both,1,1
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,12500.0,291.948834,43.452683,0.181818,12,0.0018488870385208903,6.71877423109311,25.0,0.0,24.3290695,0.0,Installments_Only,1,1
C10179,2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9,0,3000.0,1423.788603,461.365626,0.2,7,0.7292440859025197,3.0860308872245525,0.0,557.9037508571429,203.39837185714285,0.9999999974393944,No_Purchases,1,0
C10180,11972.01104,1.0,5715.0,4685.54,1029.46,1626.351366,1.0,1.0,1.0,0.166667,3,90,14000.0,4639.513745,3192.306018,0.0,12,0.8551436451034689,1.4533424127594323,476.25,135.5292805,386.6261454166667,0.2215329688913667,Both,0,1
C10181,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,1800.0,470.565984,408.799147,0.0,12,0.8935843405911981,1.1510933326117403,0.0,17.14476375,39.213832000000004,0.9999999513942971,No_Purchases,0,0
C10182,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,2300.0,0.0,312.343947,0.0,12,0.814315768198627,0.0,63.884166666666665,84.76004816666666,0.0,0.5702209654544534,One_Off_Only,0,0
C10183,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,3000.0,2431.578544,1739.74883,0.0,12,0.9777468220741772,1.3976606784229844,0.0,170.03616041666666,202.63154533333332,0.9999999950990818,No_Purchases,0,0
C10184,336.799916,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0,44,20000.0,2814.231227,186.230835,1.0,12,0.016839995791580003,15.111520473421038,294.65000000000003,0.0,234.51926891666668,0.0,Both,1,1
C10185,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,5300.0,831.375322,189.036967,0.166667,12,0.006837039987099925,4.397950788220656,21.3425,0.0,69.28127683333334,0.0,Installments_Only,1,1
C10186,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.196344,303.361632,0.0,12,0.3613191225547235,5.5583703097176675,224.79,0.0,140.516362,0.0,Both,0,0
C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,312.343947,0.0,12,0.0,0.0,1.9166666666666667,0.0,0.0,0.0,Installments_Only,0,0
C10188,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4500.0,17301.83238,931.618475,0.166667,12,0.6402785732438254,18.571800214977486,9.75,1471.7912383333332,1441.819365,0.9934190148909946,Installments_Only,1,0
C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,12000.0,0.0,312.343947,0.0,12,0.0004554999162870834,0.0,16.400833333333335,0.0,0.0,0.0,Both,0,1
C10190,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,0.011744268388255732,3.22732381996598,54.4775,0.0,36.79901175,0.0,Both,0,1
C10191,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.760497,197.638558,0.142857,12,0.14043558966303674,13.219891863414029,167.42083333333332,0.0,217.7300414166667,0.0,Installments_Only,1,0
C10192,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,6000.0,1186.062765,374.595505,0.0,12,0.28433572935944046,3.1662492408645093,12.315,138.09085691666667,98.83856374999999,0.918121534509627,Installments_Only,0,1
C10193,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,0.9717591525360095,0.8355003798724645,43.044999999999995,0.0,48.31244233333334,0.0,Both,0,0
C10194,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,2400.0,0.0,312.343947,0.0,12,0.35875050142187287,0.0,80.79666666666667,37.186099750000004,0.0,0.31518246788706344,One_Off_Only,0,0
C10196,966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1,15,1500.0,277.522439,286.299328,0.0,12,0.6441678237055479,0.9693436280317212,25.954166666666666,79.66331241666667,23.126869916666667,0.7542625754706691,One_Off_Only,0,0
C10197,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6150.0,254.392984,55.79974,0.090909,12,0.00627896649385534,4.559034475960914,23.366666666666664,0.0,21.199415333333334,0.0,One_Off_Only,0,1
C10198,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,0.0,312.343947,0.0,12,0.03161466061397557,0.0,5.511666666666667,0.0,0.0,0.0,One_Off_Only,0,1
C10199,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4000.0,1647.880773,24.815878,0.083333,12,0.010104313724739215,66.40426379261544,6.6000000000000005,135.96469791666667,137.32339775,0.9537052237250749,One_Off_Only,0,0
C10200,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12,0.3310846705872214,0.7875038456261733,121.11,0.0,115.18909391666666,0.0,Installments_Only,0,1
C10201,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4000.0,1110.870941,1431.201171,0.0,12,0.9959809237600477,0.7761808442778249,63.044999999999995,0.0,92.57257841666666,0.0,One_Off_Only,0,0
C10202,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,11500.0,1412.597253,1825.176503,0.0,12,0.485986631925229,0.7739510359346817,292.27916666666664,0.0,117.71643775,0.0,Both,0,1
C10203,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.888889,12,0.035146297206067136,12.953539843991775,263.6408333333333,0.0,201.90930183333333,0.0,Both,1,1
C10204,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,15000.0,1043.55929,182.429461,0.545455,12,0.008683435860877711,5.7203437815154325,111.9325,0.0,86.96327416666666,0.0,Both,1,1
C10205,1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8000.0,541.722532,762.682834,0.0,12,0.2467268701915914,0.710285456479994,72.75,0.0,45.14354433333333,0.0,One_Off_Only,0,1
C10206,5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14,2,6000.0,2976.579866,3463.174962,0.0,12,0.9497566444170723,0.8594945072269943,3.9625,169.96067,248.04832216666668,0.9772169469177254,Installments_Only,0,1
C10207,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,23000.0,1212.054219,68.725483,0.0,12,0.0018740825644025726,17.636166233103634,30.833333333333332,0.0,101.00451825,0.0,One_Off_Only,0,1
C10208,566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,2000.0,1249.835142,313.052687,0.0,12,0.2832730225836349,3.9924113543094633,33.8125,87.05430150000001,104.15292849999999,0.7202498934315869,Both,0,0
C10209,24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,376.758504,169.78292,0.818182,12,0.006131813234670467,2.2190599726368254,21.80333333333333,0.0,31.396542,0.0,Installments_Only,1,0
C10211,8350.145568,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,14000.0,4720.900413,2557.044576,0.0,12,0.5964389687168293,1.8462331235236429,165.77333333333334,74.47982525,393.40836775,0.3100056017196053,Both,0,1
C10212,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,7500.0,9423.715495,2925.275522,0.0,12,0.6079705637227059,3.2214796151380107,904.0416666666666,0.0,785.3096245833334,0.0,Both,0,1
C10213,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,130.107234,29.700051,0.090909,12,0.0006692824983267938,4.380705952085418,3.6158333333333332,0.0,10.8422695,0.0,Installments_Only,0,0
C10214,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,1800.0,2591.391006,808.217224,0.0,12,0.8726012984855483,3.2063050588203614,53.77666666666667,138.77763983333332,215.94925049999998,0.7207194778203194,One_Off_Only,0,0
